"success","timeout","failed_images","failed_audio","failed_video","phase","experiment_trial_type","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","matrix_size","transition_matrix","conditional_entropies","sequence","trials_per_block","total_trials","practice_trials","rt","view_history","stimulus","response","position","correct_key","correct","block","trial_in_block","overall_trial","question_order","questionnaire_item"
"","","","","","practice","feedback","html-keyboard-response","10","94151","0.0-5.0-0.0-1.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","null","","<div class=""feedback-message""><div class=""feedback-correct"">✓</div></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box active"" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","rsi","html-keyboard-response","11","94277","0.0-5.0-1.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","null","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","stimulus","html-keyboard-response","12","94651","0.0-6.0-0.0-0.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","374","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box active"" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","d","0","d","true","","","","",""
"","","","","","practice","feedback","html-keyboard-response","13","94857","0.0-6.0-0.0-1.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","null","","<div class=""feedback-message""><div class=""feedback-correct"">✓</div></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box active"" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","rsi","html-keyboard-response","14","94982","0.0-6.0-1.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","null","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","stimulus","html-keyboard-response","15","95468","0.0-7.0-0.0-0.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","485","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box active"" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","j","2","j","true","","","","",""
"","","","","","practice","feedback","html-keyboard-response","16","95668","0.0-7.0-0.0-1.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","null","","<div class=""feedback-message""><div class=""feedback-correct"">✓</div></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box active"" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","rsi","html-keyboard-response","17","95793","0.0-7.0-1.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","null","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","stimulus","html-keyboard-response","18","96148","0.0-8.0-0.0-0.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","354","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box active"" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","k","3","k","true","","","","",""
"","","","","","practice","feedback","html-keyboard-response","19","96351","0.0-8.0-0.0-1.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","null","","<div class=""feedback-message""><div class=""feedback-correct"">✓</div></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box active"" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","rsi","html-keyboard-response","20","96478","0.0-8.0-1.0","P_2efef0f6cee120371577824551b30a495b52d5902f33d1bb1a31631d7ff36b72","6975d475053a04ec2a824d54","6975d5638f99b4a10d842154","4","[[0.02736968909322194,0.5858593039421993,0,0.3867710069645787],[0,0.060260165899335215,0.701326755417172,0.23841307868349276],[0.9726301708741357,0.0000023008162070389276,0,0.027367528309657305],[0,0.35387827489883494,0.2986732967287947,0.3474484283723703]]","[1.1240499164293296,1.0963305126500609,0.18105958573962463,1.5809472755632945]","[2,0,3,3,2,0,3,2,0,1,2,0,1,2,0,3,1,2,0,0,1,2,0,3,1,1,3,3,3,2,0,3,2,0,3,2,0,1,2,0,1,3,1,2,0,3,1,3,1,1,2,0,3,1,2,0,0,1,2,0,1,2,0,1,2,0,1,2,0,3,1,1,2,0,3,3,3,3,3,1,3,2,0,1,2,0,3,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,3,1,2,0,1,2,0,3,1,2,0,3,1,2,0,3,2,0,3,3,1,2,0,1,3,1,1,2,0,1,3,2,0,3,1,3,1,3,3,2,0,1,3,1,3,1,2,0,1,2,0,3,2,0,1,1,2,0,1,2,0,1,2,0,1,2,0,3,1,3,2,0,1,3,3,2,0,1,2,0,1,3,3,3,3,3,1,3,3,3,2,0,1,2,0,3,3,1,2,0,3,1,1,2,0,3,1,2,0,1,2,0,1,3,3,2,0,1,2,0,3,3,1,2,0,3,2,0,1,2,0,3,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,2,0,1,2,0,3,3,2,0,1,3,3,1,2,0,3,3,1,3,3,3,2,0]","40","280","8","null","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""3""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-4pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
